food_id,food_name,food_category,ref_amount,energy_kcal,protein_g,fat_g,carb_g,sugar_g,sodium_mg,chol_mg,sat_fat_g,trans_fat_g,food_weight
,가자미조림,조림류,100,62,7.9,1.37,4.41,1.51,241.0,32.1,0.24,0.0,280
,고추조림,조림류,100,40,1.9,0.8,6.89,1.12,412.0,0.01,0.1,0.0,80
,달걀조림,조림류,100,109,9.01,4.79,6.53,1.5,498.0,190.34,1.63,0.0,80
,닭도리탕,조림류,100,78,6.51,3.34,5.6,1.55,166.0,22.56,0.89,0.0,570
,게조림,조림류,100,21,4.2,0.18,0.31,0.1,164.0,7.59,0.04,0.0,800
,고구마조림,조림류,100,167,2.5,0.61,38.53,10.99,848.0,0.0,0.13,0.0,97
,곤약조림,조림류,100,31,0.8,1.46,5.19,1.5,235.0,0.0,0.23,0.0,123
,멸치꽈리고추조림,조림류,100,57,7.1,1.21,4.7,1.24,460.0,63.41,0.28,0.0,80
,다시마조림,조림류,100,60,3.1,3.35,6.96,0.96,501.0,0.0,0.51,0.0,64
,단호박조림,조림류,100,71,2.2,0.94,15.15,4.38,815.0,0.0,0.16,0.0,100
,도루묵조림,조림류,100,103,11.3,3.09,5.73,1.7,314.0,62.99,0.66,0.0,123
,메추리알 어묵조림,조림류,100,156,9.3,6.19,15.39,7.23,805.0,155.03,1.53,0.0,67
,모듬 콩조림,조림류,100,181,11.1,9.11,15.38,3.85,321.0,0.0,1.55,0.0,15
,새우조림,조림류,100,72,8.8,2.26,3.62,0.63,360.0,66.84,1.21,0.0,322
,소고기 장조림,조림류,100,188,14.9,10.52,6.9,1.39,840.0,73.15,3.76,0.0,50
,완자조림,조림류,100,168,14.2,6.25,12.47,2.48,223.0,55.36,1.38,0.0,137
,적어조림,조림류,100,54,7.0,0.95,3.33,1.09,142.0,21.68,0.14,0.0,204
,전어조림,조림류,100,60,9.0,1.22,1.9,0.69,93.0,31.13,0.36,0.0,157
,고구마튀김,튀김류,100,193,2.7,6.86,29.37,5.91,17.0,27.33,1.16,0.0,167
,고추튀김,튀김류,100,218,5.9,9.24,26.51,0.84,278.0,46.31,1.61,0.0,66
,깐쇼새우,튀김류,100,150,7.9,6.28,14.7,5.31,266.0,65.29,1.25,0.0,330
,복어튀김,튀김류,100,277,29.5,10.38,13.55,0.02,1834.0,126.37,1.8,0.0,59
,북어강정,튀김류,100,478,20.9,24.43,42.51,7.38,2644.0,57.09,3.65,0.0,32
,쥐포튀김,튀김류,100,184,13.7,9.45,10.54,8.43,291.0,35.31,1.46,0.0,55
,가자미튀김,튀김류,100,94,5.1,6.54,2.89,0.0,215.0,21.52,0.99,0.0,100
,가지탕수,튀김류,100,154,2.2,6.5,21.21,4.19,236.0,0.0,0.99,0.0,195
,갈치튀김,튀김류,100,78,4.6,5.47,1.85,0.0,172.0,17.96,1.06,0.0,100
,게맛살튀김,튀김류,100,213,6.1,8.61,26.31,1.57,440.0,24.1,1.41,0.0,167
,김부각,튀김류,100,415,14.9,18.8,55.06,0.81,342.0,0.0,2.86,0.0,19
,깻잎튀김,튀김류,100,238,7.0,13.75,20.56,0.09,552.0,100.63,2.52,0.0,60
,꽁치튀김,튀김류,100,105,5.3,7.84,2.41,0.0,222.0,16.61,1.2,0.0,100
,달걀튀김,튀김류,100,256,10.2,16.26,14.74,0.58,121.0,190.8,3.31,0.0,92
,닭고기 탕수,튀김류,100,95,7.4,3.15,8.8,2.66,60.0,41.01,0.64,0.0,230
,대구튀김,튀김류,100,285,27.0,12.5,13.28,0.02,1367.0,133.8,2.1,0.0,83
,도라지튀김,튀김류,100,161,5.2,7.87,16.74,0.69,425.0,70.54,1.5,0.0,86
,도미튀김,튀김류,100,301,25.9,12.22,18.9,0.02,1720.0,137.43,2.3,0.0,62
,동태튀김,튀김류,100,146,10.7,7.22,8.19,0.01,819.0,56.27,1.16,0.0,121
,돼지갈비강정,튀김류,100,382,25.8,19.89,20.7,3.79,539.0,92.28,6.22,0.0,90
,돼지고기강정,튀김류,100,174,14.7,8.47,8.36,1.96,515.0,59.61,1.83,0.0,164
,돼지고기튀김,튀김류,100,222,20.9,11.67,6.24,0.02,513.0,85.78,2.72,0.0,73
,두부 탕수,튀김류,100,113,4.2,4.35,14.02,3.1,587.0,0.0,0.65,0.0,200
,두부튀김,튀김류,100,128,6.7,6.5,10.08,0.85,276.0,20.66,1.06,0.0,147
,등심돈가스,튀김류,100,190,14.3,7.7,13.9,1.01,433.0,57.74,1.81,0.0,213
,비프까스,튀김류,100,208,8.1,13.68,12.25,2.51,261.0,57.57,4.78,0.0,275
,소고기튀김,튀김류,100,258,10.4,18.92,10.11,1.88,428.0,70.28,6.59,0.0,114
,식빵튀김,튀김류,100,309,7.1,11.63,43.69,7.92,404.0,0.0,3.4,0.0,64
,쑥튀김,튀김류,100,234,6.6,13.71,19.95,0.09,552.0,100.63,2.5,0.0,60
,어묵튀김,튀김류,100,180,8.5,9.03,15.34,1.9,798.0,58.84,1.64,0.0,94
,연근튀김,튀김류,100,156,3.1,8.36,16.27,0.94,389.0,37.79,1.41,0.0,120
,오징어탕수,튀김류,100,158,8.3,7.51,13.13,3.54,248.0,106.27,1.31,0.0,192
,우럭튀김,튀김류,100,289,24.7,12.12,19.21,0.02,1919.0,52.28,2.29,0.0,62
,임연수튀김,튀김류,100,369,26.5,20.0,17.54,0.03,1139.0,125.29,3.72,0.0,72
,잔멸치 튀김,튀김류,100,67,4.0,4.12,2.9,0.0,510.0,36.92,0.66,0.0,236
,조기튀김,튀김류,100,144,13.4,7.77,3.62,0.01,84.0,60.51,1.6,0.0,111
,탕수어,튀김류,100,281,12.6,7.71,38.96,8.41,322.0,64.74,1.26,0.0,114
,미나리나물,나물·숙채류,100,20,1.0,0.74,2.97,1.46,153.0,0.15,0.12,0.0,50
,청경채나물,나물·숙채류,100,14,1.06,0.58,1.59,0.23,156.0,0.02,0.09,0.0,100
,취나물,나물·숙채류,100,63,3.0,1.81,10.79,2.4,215.0,0.0,0.29,0.0,100
,근대나물,나물·숙채류,100,56,2.5,2.85,6.4,0.88,460.0,0.0,0.45,0.0,100
,냉이초나물,나물·숙채류,100,77,4.2,2.47,12.32,2.92,261.0,0.0,0.41,0.0,100
,머위나물,나물·숙채류,100,25,1.5,1.34,2.42,0.41,184.0,0.0,0.16,0.0,60
,무청나물,나물·숙채류,100,80,2.8,5.44,6.04,0.32,367.0,0.0,0.81,0.0,100
,민들레무침,나물·숙채류,100,27,1.2,0.72,4.56,1.61,244.0,0.0,0.1,0.0,50
,부추나물,나물·숙채류,100,18,1.2,0.88,1.99,0.89,137.0,0.0,0.15,0.0,50
,쑥갓나물,나물·숙채류,100,19,1.3,0.95,1.85,0.1,282.0,0.0,0.14,0.0,50
,애호박나물,나물·숙채류,100,37,1.3,1.44,5.51,2.64,162.0,0.94,0.21,0.0,50
,양배추 초나물,나물·숙채류,100,66,2.0,2.75,9.44,5.6,175.0,0.0,0.43,0.0,113
,얼갈이 나물,나물·숙채류,100,48,1.9,3.05,4.0,0.68,1483.0,0.0,0.47,0.0,100
,간재미회무침,생채·무침류,100,47,4.73,0.47,6.47,3.57,164.0,16.06,0.09,0.0,270
,곤약무침,생채·무침류,100,83,0.7,7.7,3.62,1.12,119.0,2.79,1.15,0.0,75
,노각무침,생채·무침류,100,20,0.9,0.43,3.98,2.15,332.0,0.0,0.07,0.0,85
,단무지무침,생채·무침류,100,16,0.4,0.57,2.5,0.79,336.0,0.0,0.09,0.0,25
,더덕무침,생채·무침류,100,65,1.29,0.65,14.72,4.26,148.0,0.02,0.11,0.0,70
,돌나물,생채·무침류,100,24,0.64,0.39,5.23,2.46,154.0,0.0,0.07,0.0,90
,두릅무침,생채·무침류,100,74,3.4,2.58,11.6,3.83,1476.0,0.0,0.42,0.0,85
,마늘장아찌무침,생채·무침류,100,99,1.88,0.7,21.85,11.66,805.0,0.0,0.12,0.0,40
,배추 겉절이,생채·무침류,100,23,1.26,0.39,4.52,2.22,274.0,0.53,0.07,0.0,160
,상추 겉절이,생채·무침류,100,21,0.9,0.69,3.38,1.59,127.0,0.0,0.11,0.0,150
,얼갈이 겉절이,생채·무침류,100,21,1.12,0.51,3.61,1.17,173.0,0.01,0.09,0.0,110
,청포묵 무침,생채·무침류,100,43,1.3,1.68,6.54,0.72,282.0,5.92,0.27,0.0,150
,탕평채,생채·무침류,100,73,2.4,4.34,6.29,0.29,646.0,8.32,1.37,0.0,150
,겨자채,생채·무침류,100,120,5.4,8.88,4.02,2.31,18.0,23.69,3.39,0.0,150
,단호박 샐러드,생채·무침류,100,125,1.2,9.28,10.27,3.45,84.0,5.57,1.36,0.0,50
,달걀 샐러드,생채·무침류,100,165,6.0,13.17,5.49,0.83,181.0,83.91,2.67,0.0,160
,닭튀김 샐러드,생채·무침류,100,79,3.8,5.3,3.98,1.0,102.0,11.98,0.91,0.0,300
,두부냉채,생채·무침류,100,94,7.9,5.0,4.57,1.29,280.0,7.37,1.33,0.0,150
,마카로니 샐러드,생채·무침류,100,100,4.1,5.56,8.13,0.78,247.0,32.3,1.24,0.0,220
,메밀묵 무침,생채·무침류,100,65,1.6,1.27,12.05,1.46,249.0,0.0,0.21,0.0,145
,멕시컨샐러드,생채·무침류,100,96,3.7,5.94,7.11,4.36,206.0,48.15,1.19,0.0,200
,문어무침,생채·무침류,100,63,7.2,1.95,4.91,1.6,333.0,57.47,0.28,0.0,131
,뱅어포무침,생채·무침류,100,371,43.7,16.11,10.32,4.94,1136.0,788.02,3.28,0.0,29
,부추 겉절이,생채·무침류,100,24,1.3,1.11,3.38,1.57,178.0,0.0,0.15,0.0,50
,브로콜리 두부무침,생채·무침류,100,35,2.0,0.72,6.17,2.31,167.0,2.47,0.12,0.0,50
,브로콜리무침,생채·무침류,100,32,1.6,0.25,7.01,2.9,175.0,5.57,0.06,0.0,50
,삼색냉채,생채·무침류,100,68,5.6,1.9,7.21,3.99,365.0,53.4,0.66,0.0,150
,새우무침,생채·무침류,100,321,37.0,11.77,15.47,8.04,462.0,411.08,1.77,0.0,27
,소라무침,생채·무침류,100,122,18.7,1.58,7.46,2.0,55.0,42.2,0.26,0.0,91
,시금치 겉절이,생채·무침류,100,54,3.0,2.51,6.28,1.47,357.0,0.0,0.39,0.0,81
,양배추 겉절이,생채·무침류,100,39,1.7,1.24,6.5,3.21,388.0,0.0,0.19,0.0,115
,오이고추 된장무침,생채·무침류,100,32,1.4,0.91,5.18,1.46,313.0,0.0,0.15,0.0,50
,유채무침,생채·무침류,100,60,3.4,0.67,12.47,6.2,227.0,0.0,0.12,0.0,79
,쥐포무침,생채·무침류,100,298,26.1,7.41,32.77,21.73,1381.0,62.65,1.23,0.0,31
,짜사이무침,생채·무침류,100,43,0.4,3.04,3.66,2.8,947.0,0.0,0.46,0.0,50
,천사채무침,생채·무침류,100,73,3.3,5.51,2.95,0.65,248.0,32.3,1.23,0.0,220
,치커리무침,생채·무침류,100,16,0.8,0.48,2.35,0.69,171.0,0.0,0.08,0.0,151
,해파리냉채,생채·무침류,100,31,1.5,0.46,5.64,3.23,321.0,0.97,0.07,0.0,85
,햄샐러드,생채·무침류,100,149,4.4,7.38,16.65,5.87,178.0,8.45,1.58,0.0,158
,홍어회무침,생채·무침류,100,83,7.5,2.13,8.81,5.44,797.0,30.31,0.34,0.0,175
,섞박지,김치류,100,41,2.3,0.84,7.43,2.77,2027.0,1.47,0.18,0.0,94
,낙지젓,젓갈류,100,66,8.2,1.33,5.27,1.43,2013.0,96.44,0.25,0.0,15
,무장아찌,장아찌·절임류,100,116,2.5,5.97,14.25,7.44,359.0,0.0,0.92,0.0,16
,무말랭이장아찌,장아찌·절임류,100,117,4.1,3.23,18.34,6.61,1287.0,0.0,0.51,0.0,94
,무숙장아찌,장아찌·절임류,100,93,3.7,6.44,4.78,2.36,1391.0,12.6,2.07,0.0,94
,감자범벅,"곡류, 서류 제품",100,95,2.3,0.05,21.91,4.44,600.0,0.0,0.04,0.0,112
,파강회,"채소, 해조류",100,42,1.2,1.71,6.33,3.39,276.0,0.0,0.29,0.0,85
,모듬회,수·조·어·육류,100,133,22.5,2.31,5.15,2.44,493.0,42.14,0.44,0.0,150
