RECIPE_ID,RECIPE_NM_KO,SERVINGS,TY_NM,COOKING_TIME,LEVEL_NM,IRDNT_CODE,INGREDIENT_FULL,STEP_TEXT,STEP_TIP
4256174,두부무조림,2.0,밑반찬,30.0,상,해물류,"{'두부': '340g', '무': '360g', '멸치다시마국물': '3컵', '대파': '1뿌리', '양조간장': '3큰술', '조선간장': '1큰술', '고춧가루': '2큰술', '올리고당': '1큰술', '다진': '마늘 1큰술', '참기름': '1큰술'}","[""1. 두부는 흐르는 물에 헹군 다음 적당한 크기로 썰어줍니다."", ""2. 무는 흐르는 물에 씻은 후 두부와 같은 모양으로 두툼하게 썰어줍니다."", ""3. 대파는 다듬어서 씻은 후 어슷 썰어줍니다."", ""4. 냄비에 물을 붓고 다시멸치, 다시마, 양파를 넣고 끓여서 멸치다시국물을 만들어줍니다."", ""5. 분량의 양념장 재료 양조간장, 조선간장, 고춧가루, 올리고당, 다진 마늘, 참기름을 넣어 고루 섞어줍니다."", ""6. 프라이팬에 무를 깔고 두부를 얹어서 양념장을 끼얹어 주고 멸치다시마 국물을 부은 후 프라이팬 뚜껑을 덮어 한소끔 끓인 다음 약한 불로 줄여서 조려줍니다. 중간중간 간이 고루 배도록 양념국물을 끼얹어 주면서 조려주면 좋답니다."", ""7. 6의 대파를 올려서 조려 주고 양념국물이 자박자박해지면 불에서 내려요.""]","["""", """", """", """", """", """", """"]"
6873467,스팸계란말이,2.0,밑반찬,10.0,상,기타,"{'스팸(소)': '1/2캔', '계란': '5개', '올리브유': '조금'}","[""1. 스팸을 끓는 물에 데쳐주세요."", ""2. 가로 4등분으로 썰어주세요. 통조림 캔은 불순물 및 합성첨가물 제거를 위해 끓는 물에 살짝 데쳐주는 것이 좋아요. 계란말이 한 줄당 2조각씩 사용하면 됩니다."", ""3. 계란 5개를 풀어준 뒤 굵은 체에 걸러주세요."", ""4. 스팸 자체에 간이 되어있기 때문에 별도로 소금을 넣지 않아요. 체에 걸러줌으로써 알끈이 제거되고 색이 고르게 나와요."", ""5. 달군 팬에 올리브유를 붓고 키친타월로 닦아내며 고루 묻혀주세요. 계란이 고르게 익을 수 있도록 키친타월로 팬 전체에 골고루 기름을 펴 발라주세요."", ""6. 약불로 줄인 뒤 팬에 계란 물은 얇게 부어주세요."", ""7. 바닥면이 익기 시작하면 스팸 두 조각을 가지런히 놓아준 뒤 돌돌 말아주세요."", ""8. 바닥면이 익으면 뒤집개를 이용해 돌돌 말아주세요."", ""9. 말아진 계란은 팬 한쪽으로 밀어 넣고 다시 계란물을 얇게 부어 반복해주세요."", ""10. 계란말이 예쁘게 만들기 핵심은 약불에서, 빠르게 말아주기 저는 사진을 찍으며 만드느라 오버쿡이 됐어요ㅠㅠ 아랫면이 익으면 바로바로 굴려주며 만들어줘야 안쪽까지 매끄러운 스팸 계란말이를 만들 수 있어요."", ""11. 계란말이 완성. 한 김 식힌 뒤 먹기 좋은 크기로 썰어주세요. 열심히 굴려가며 만들어주니 팔뚝만 한 계란말이가 완성됐어요. 스팸을 가운데 넣어주기 때문에 일반 계란말이 만들 때보단 모양 잡기가 쉬워요. 만약 생각만큼 모양이 예쁘지 않다면 김발을 이용해 모양을 잡아주면 돼요. 뜨거운 상태보단 한 김 식혔을 때 단면이 더 깔끔하게 썰어지니 어느 정도 열을 식힌 뒤 썰어주세요.""]","["""", ""통조림 캔은 불순물 및 합성첨가물 제거를 위해 끓는 물에 살짝 데쳐주는 것이 좋아요.계란말이 한 줄당 2조각씩 사용하면 됩니다."", """", """", ""계란이 고르게 익을 수 있도록 키친타월로 팬 전체에 골고루 기름을 펴 발라주세요."", """", """", """", """", """", ""열심히 굴려가며 만들어주니 팔뚝만 한 계란말이가 완성됐어요.스팸을 가운데 넣어주기 때문에 일반 계란말이 만들 때보단 모양 잡기가 쉬워요.만약 생각만큼 모양이 예쁘지 않다면 김발을 이용해 모양을 잡아주면 돼요.뜨거운 상태보단 한 김 식혔을 때 단면이 더 깔끔하게 썰어지니어느 정도 열을 식힌 뒤 썰어주세요.""]"
6844546,시래기된장지짐,4.0,밑반찬,60.0,하,해물류,"{'무시래기': '200g', '멸치(중멸)': '15마리', '국간장': '1큰술', '된장': '1큰술', '설탕': '1작은술', '들기름': '1큰술', '올리브유': '1큰술', '다진마늘': '2/3큰술', '다진파': '1큰술', '고추가루': '1큰술', '물': '1컵'}","[""1. 제가 주로 사먹는 무시래기입니다. 삶아져서 나온 무시래기라서...간편한것이 좋아요~ 무시래기 효능!! 겨울철 모자라기 쉬운 비타민과 미네랄 식이섬유소가 골고루 들어가 있는 웰빙식품~!!"", ""2. 무시래기는 이미 삶아져 있긴하지만... 물에 담궈 몇번 더 헹궈내주시고.. 물속에서 바락바락 주물러줍니다. 그럼 시래기가 좀더 부드러워 집니다."", ""3. 물기뺀 시래기는 먹기좋은 길이로 잘라주세요."", ""4. 무시래기에 고추가루와 생수를 제외한 양념을 넣어줍니다. 국간장1큰술, 된장1큰술, 설탕1작은술, 들기름1큰술, 올리브유1큰술, 다진마늘2/3큰술, 다진파1큰술 국간장과 된장의 짠기에 따라서 양은 조절해주세요."", ""5. 양념이 시래기에 잘 베이도록 조물조물 잘 버무려줍니다."", ""6. 생수 한컵을 넣고~"", ""7. 멸치(중멸) 15마리 넣어주세요. 멸치는 전자렌지에 돌려서 비린맛을 날려버리세요. 약...30초~1분이면 됩니다. 전자레인지"", ""8. 바글바글 끓어오르면 고추가루 1큰술을 넣고 또 바글바글~"", ""9. 양념이 폭~베이도록 바글바글~ 너무 졸아든다 싶으면 중간중간 물을 보충해주세요.""]","["""", """", """", """", """", """", ""전자레인지"", """", """"]"
6871103,새송이버섯볶음,2.0,밑반찬,10.0,하,버섯류,"{'새송이버섯': '2개', '당근': '1/3개', '양파': '1/2개', '피망': '1/2개', '소금': '취향껏', '후추': '톡톡', '참기름': '1큰술', '통깨': '적당량'}","[""1. 새송이 버섯 2개는 적당한 크기로 잘라주시고,  양파 1/2개와 당근 1/3개, 피망 1/2개는 채쳐서 준비를 해주세요."", ""2. 식용유를 두른 팬에 새송이 버섯을 먼저 넣고 볶아주시는데요 ~ 잘 안 볶아지는 경우, 물을 두어 숟가락 넣고 볶아주시면 잘 볶아진답니다."", ""3. 버섯의 숨이 조금 죽었다 싶으면 채쳐둔 양파와, 피망, 당근을 넣어 같이 볶아주세요."", ""4. 양파가 투명해졌다 싶으면 소금을 넣어 간을 해 줍니다. 소금간은 각자의 입맛에 맞게 간을 해 주시면 됩니다 ^^ 저는 1작은 술 반 정도 넣으니 딱 좋더라고요."", ""5. 야채가 다 볶아지고, 간도 맞다면 불을 꺼주신 뒤 참기름 한 큰 술과 통깨, 후추를 톡톡 넣은 뒤 잘 섞어주시면, 새송이 버섯볶음 만드는 법은 이렇게 간단하게 끝이 나요!"", ""6. 10분만에 완성된 간단 밑반찬 새송이 버섯볶음 -"", ""7. 버섯 안 먹는 우리 신랑도 새송이 버섯볶음은 넘나 잘 먹는 답니다 ^^""]","["""", """", """", """", """", """", """"]"
6899105,오이무침,2.0,밑반찬,10.0,하,채소류,"{'오이': '1개', '양파': '1/2개', '대파': '2손가락마디', '올리고당': '2숟가락', '간장': '3숟가락', '고추가루': '1숟가락', '다진마늘': '1숟가락', '식초': '1숟가락', '참기름': '0.5숟가락', '깨소금': '1숟가락'}","[""1. 볼(그릇)에 양념장, 대파를 작게 다져서 넣어주세요. (대파는 채썰어도 되고, 매콤한 맛을 좋아하시면 청양고추를 추가하셔도 됩니다.)"", ""2. 다진 대파에 양념장을 넣어주세요."", ""3. 채썬 양파를 넣어 주신 후에,"", ""4. 1차로 한번 버무려주시고,"", ""5. 오이를 반으로 잘라 채써신 후에 오이를 넣고,"", ""6. 한번 버무려주시면 완성입니다. 일본 우동면기에 만들었는데... 오이 하나 넣고 무쳤는데도 많더라구요!!! 매콤새콤달콤한 오이무침 황금레시피가 탄생했어요."", ""7. 그릇에 담아서 드시면 됩니다.""]","["""", """", """", """", """", """", """"]"
6838023,무말랭이무침,2.0,밑반찬,30.0,하,해물류,"{'무말랭이': '100g', '간장': '3큰술', '고춧가루': '3큰술', '멸치액젓': '2큰술', '올리고당': '2큰술', '설탕': '1큰술', '다진마늘': '1.5큰술', '대파': '1/2뿌리', '통깨': '1/2큰술'}","[""1. 잘마른 무말랭이 100g을 준비합니다."", ""2. 무말랭이에 찬물을 넣고 30분간 불려줍니다."", ""3. 30분후 무말랭이가 통통하게 불어나면"", ""4. 찬물에 2~3번 헹구어 준뒤 물기를 꽉 짜줍니다."", ""5. 간장 3큰술,고춧가루 3큰술, 멸치액젓 2큰술, 올리고당 2큰술, 설탕 1큰술, 다진마늘 1큰술반을 넣고 골고루 섞어서 무말랭이 양념장을 만들어 줍니다."", ""6. 물기를 제거한 무말랭이에 0.5cm크기로 썰은 대파 반뿌리를 넣고"", ""7. 준비해놓은 양념장도 넣어줍니다."", ""8. 양념장이 골고루 섞이도록 버무려 준 뒤"", ""9. 마지막으로 통깨 반스푼을 넣고 한번 더 버무려 주면 완성됩니다.""]","["""", """", """", """", """", """", """", """", """"]"
6889886,건새우마늘쫑볶음,4.0,밑반찬,30.0,하,해물류,"{'건새우': '약 2주먹 100g', '마늘쫑': '11대', '다진마늘': '1스푼', '참기름': '1스푼', '간장': '2스푼', '굴소스': '2스푼', '맛술': '2스푼', '물': '1소주잔', '물엿': '2스푼'}","[""1. 건새우는 마른후라이팬에서 잡내와 수분을 날려 준비해 주세요 중약불"", ""2. 양념장을 만들어 주세요 간장2스푼 굴소스2스푼 맛술2스푼 물엿2스푼 물 소주잔으로1잔을 모두 섞으면 완성!! 1스푼=밥숟가락계량"", ""3. 달궈진 후라이팬에 다진마늘1스푼과 잘라놓은 마늘쫑을 넣고 마늘쫑의 색깔이 선명해 질때까지 볶아 주세요 중약불 불세기는 너무 세지않은 중약불로 볶아주세요 너무 센불에 하게되면 다진마늘이 타요"", ""4. 마늘쫑의 색깔이 선명해 졌을때 준비해 놓은 양념장을 넣고 1분간 졸여주세요 약불 센불에 하게되면 양념장이 다 졸아들어 타버리니 약불로 조리하시고 마늘쫑은 양념장에 미리 졸여야 마늘쫑 안까지 간이베니 건새우를 넣기전에 양념장에 졸여주세요~"", ""5. 양념장을 넣고 1분 졸여준 뒤 건새우를 넣어 주세요 중약불"", ""6. 건새우와 마늘쫑이 고루 섞이도록 잘 볶아 줍니다"", ""7. 건새우와 마늘쫑이 고루 잘 섞여지면 마지막으로 참기름 1스푼을 넣어 30초간 볶아주면 완성!!"", ""8. 통깨 솔솔 뿌리고 예쁜 그릇에 담아 주세용~~""]","[""중약불"", """", ""중약불"", ""약불"", ""중약불"", """", """", """"]"
4134696,콩나물어묵볶음,2.0,밑반찬,15.0,하,채소류,"{'콩나물': '200g', '어묵': '2장', '당근': '1/4개', '양파': '1/2개', '다진대파': '약간', '들기름': '2큰술', '다진마늘': '1큰술', '고추장': '1큰술', '고춧가루': '1큰술', '간장': '1큰술', '미림': '2큰술', '꿀': '1큰술'}","[""1. 미리 씻어서 물기를 뺀 콩나물을 준비합니다."", ""2. 어묵과 당근 양파는 콩나물처럼 채를 썰어줍니다."", ""3. 들기름에 다진마늘을 넣어 마늘향을 내 줍니다."", ""4. 그런 다음 중불로 놓고 콩나물을 넣어 볶아줍니다."", ""5. 콩나물이 숨이 죽으면서 약간 투명해지도록 볶아줍니다."", ""6. 양념은 미리만들어 두세요."", ""7. 콩나물의 숨이 죽으면서 투명해지면, 어묵과 양파, 당근을 넣고 골고루 1분정도 볶아줍니다."", ""8. 미리 만들어 놓은 양념을 부어주고 잘 섞이도록 뒤적여 주세요."", ""9. 마지막으로 다진 대파를 넣어주면 끝."", ""10. 매콤달콤한 콩나물볶음이랍니다.""]","["""", """", """", """", """", """", """", """", """", """"]"
6891557,고추장멸치볶음,6.0,밑반찬,15.0,상,해물류,"{'잔멸치': '2줌', '포도씨유': '2T', '고추장': '1T', '맛술': '2T', '올리고당': '5T', '설탕': '1T', '통깨': '1T', '참기름': '1T'}","[""1. 팬에 오일없이 멸치를 볶습니다"", ""2. 볶은 멸치는 다른용기에 옮깁니다"", ""3. 팬에 양념을 만듭니다"", ""4. 멸치를 넣고 약불로 무치듯 빨리 볶습니다"", ""5. 볶은후 불을끄고 나머지 양념을 합니다""]","["""", """", """", """", """"]"
6868306,가지볶음,4.0,밑반찬,10.0,하,기타,"{'가지': '2개', '청양고추': '1개', '대파': '1대', '양조간장': '3큰술', '설탕': '1큰술', '매실액': '1큰술', '다진마늘': '1/2큰술', '소스볼': '', '숟가락': '', '도마': '', '조리용나이프': '', '프라이팬': '', '요리스푼': ''}","[""1. [소스 만들기] 작은 볼에 양조간장 3스푼, 설탕 1스푼, 매실액 1스푼, 다진 마늘 반 스푼을 모두 섞어줍니다. 양조간장 3스푼, 설탕 1스푼, 매실액 1스푼, 다진 마늘 반 스푼 볼"", ""2. [재료 손질] 통가지는 세로로 길게 잘라주시고 조금은 두툼하게 채 썰어 줍니다. 청양고추를 직접 드실분은 얇게, 매콤한 맛을 내는 용도로만 사용하실 거면 조금 크게 썰어주셔도 무방합니다. 가지 2개, 청양고추 1개"", ""3. [파기름 만들기] 가스불을 켜지 않은 상태에서 식용유 4 스푼을 프라이팬에 두르고 송송 썰어 놓은 대파 한줌을 넣고 볶아 줍니다. 로 볶다가 기름이 끓기시작하면 로 바꿔주시고 파가 노릇해지고 향이 올라올때까지 타지 않게 볶아 줍니다. 대파 한 줌, 식용유 4 스푼 강불에서 기름이 끓으면 중불 냉동 상태의 파는 물기로 인해 볶다가 기름이 튈수 있으니 주의하세요!"", ""4. [가지 볶기] 완성된 파기름 위에 가지를 모두 넣고 로 살짝 덜 익었다 싶을 때까지 볶아 줍니다. (약 50초) 만들어 놓은 소스를 부어주시고 소스가 잘 베이도록 저어줍니다. 소스가 골고루 묻었다면 청양고추를 넣고 1분 가량 더 볶아 줍니다. 청양고추 1개 중불 가지는 수분을 빨리 흡수하기 때문에 소스를 한 번에 부어주고 재빨리 골고루 저어 주세요. 너무 많이 볶으면 식감이 물컹해지고 흐물거리기 때문에 덜 익었다는 느낌만 없으면 그만 볶아주세요.""]","[""양조간장 3스푼, 설탕 1스푼, 매실액 1스푼, 다진 마늘 반 스푼"", ""가지 2개, 청양고추 1개"", ""대파 한 줌, 식용유 4 스푼"", ""청양고추 1개""]"
6915262,두부조림,2.0,밑반찬,30.0,하,콩/견과류,"{'두부': '1모', '진간장': '4스푼', '다진마늘': '1스푼', '고춧가루': '1스푼', '매실액': '1스푼', '올리고당': '1.5스푼', '참기름': '1스푼', '물': '1/2컵', '통깨': ''}","[""1. 먼저 두부 1모는 먹기좋게 썰어주고 키친타올로 물기를 닦아줍니다 그릇에 두부를 펴놓고 소금을 살짝 뿌려 밑간을 해주고요"", ""2. 양념장을 만들어줍니다 양념은 진간장 4스푼 / 다진마늘 1스푼 고춧가루 1스푼 / 매실액 1스푼 올리고당 1.5스푼 / 참기름 1스푼 / 물 반컵 으로 만들고요"", ""3. 양념장까지 완성됬으면 이제 본격적으로 요리 시작! 두부를 양념장에 간단하게 조려주기만 하면되는데요 팬에 기름을 두르고 두부를 앞뒤로 노릇하게 구워줍니다"", ""4. 두부가 노릇하게 구워지면 만들어둔 양념장을 부어 맛있게 조려줍니다 중간중간 양념이 두부에 잘 베이도록 양념장을 끼얹어 주기도 하구요 간간히 두부를 뒤집어 주기도 합니다 어느정도 양념이 조려질때까지 쭉- 반복해주세요"", ""5. 양념이 두부에 잘 베였다 싶으면 불을 끄고 그릇에 담아 통깨를 뿌려주었어요""]","["""", """", """", """", """"]"
6888225,미니새송이버섯볶음,2.0,밑반찬,30.0,하,해물류,"{'미니': '새송이버섯 1봉지 300g', '양파': '1/4개', '쪽파': 'or부추 적당량', '다진': '마늘 1스푼', '굴': '소스 1스푼', '맛술': '1스푼', '식용유': '1스푼', '통깨': '0.5스푼', '후춧가루': '적당량'}","[""1. 미니 새송이버섯 사이즈가 큼지막하면 2등분 해주고 작은 사이즈는 그냥 사용하고 양파는 채 썰고, 부추는 3cm 정도 길이로 썰어 준비해 주세요"", ""2. 팬에 식용유 1을 두르고 다진 마늘 1을 넣고 달달 볶아줍니다."", ""3. 마늘향이 올라오면 준비해 놓은 양파, 부추, 미니 새송이버섯을 모두 넣고"", ""4. 양념재료인 굴 소스 1, 맛술 1을 넣고 센 불에서 달달 볶아 줍니다 대략 3분 정도~"", ""5. 이제 불의 세기를 중불로 줄여주고 참기름 0.5, 통깨 0.5, 후춧가루 적당량을 넣어 고루 볶아줍니다. 드셔보시고 부족한 간을 소금으로 해주심 된답니다."", ""6. 간단 반찬 미니 새송이버섯볶음 완성""]","["""", """", """", """", """", """"]"
6843961,애호박버섯볶음,2.0,밑반찬,10.0,하,채소류,"{'애호박': '1/2개', '양파': '1/2개', '느타리버섯': '1줌', '식용유': '', '들기름': '1/2큰술', '다진마늘': '1큰술', '간장': '1큰술', '소금': '약간', '참깨': ''}","[""1. 호박은 소금을 살짝 넣고 물기가 생길 때까지 절여주세요."", ""2. 양파는 채 썰고, 느타리버섯은 잘게 찢어주세요. 고추는 송송 썰어 준비."", ""3. 약한 불로 달군 팬에 식용유 1 큰술, 들기름 반 큰술을 넣고 다진 마늘을 넣어 향을 내주세요."", ""4. 절인 호박은 물기를 제거해주세요. 중불로 올려 애호박과 양파를 볶아주세요."", ""5. 호박이 익어갈 때쯤 버섯을 넣고 볶아주세요."", ""6. 버섯의 숨이 죽기 시작하면 고추, 간장 1큰술을 넣어 간이 배도록 볶아주세요."", ""7. 마무리로 깨를 넣어주면 끝. 간이 부족할 경우 소금으로 맞춰주세요. 간단하고 맛있는 애호박버섯볶음. 아이랑 같이 먹을 경우 고추만 빼면 돼요.""]","["""", """", """", """", """", """", """"]"
6857197,어묵햄볶음,2.0,밑반찬,15.0,하,해물류,"{'사각어묵': '8장', '햄': '200g', '맛살': '4개', '청양고추': '3개', '파': '흰부분 1뿌리', '식용유': '3T', '고추가루': '2T', '굴소스': '2T', '올리고당': '1.5T', '후추': '약간', '깨': '약간'}","[""1. 어묵,햄,맛살을 먹기좋게 잘라줍니다."", ""2. 청양고추, 대파 흰부분을 잘게 썰어줍니다."", ""3. 식용유를 넣어 중약불에서 어묵이 익을때까지 볶아준뒤 고추가루, 후추를 넣어 색을 입혀줍니다."", ""4. 굴소스를 넣어 1분여 볶아줍니다."", ""5. 청양고추와 대파를 넣어 한번 섞어준다는 느낌으로 빠르게 볶아줍니다."", ""6. 불을끈뒤 올리고당을 넣어 섞어줍니다."", ""7. 마지막으로 깨를 뿌려 완성.""]","["""", """", """", """", """", """", """"]"
6837971,느타리버섯볶음,4.0,밑반찬,30.0,하,버섯류,"{'느타리버섯': '300g', '파프리카': '1/2개', '대파': '1/2개', '쪽파': '조금', '들기름': '1T', '들깨가루': '3T', '국간장': '1T', '물': '120ml'}","[""1. 느타리버섯은 밑둥을 잘라내고 가닥으로 찢어주세요. 파프리카는 길게 채썰고, 파는 송송 썰어주세요."", ""2. 후라이팬에 기름을 두르고 대파를 볶아줍니다."", ""3. 느타리버섯과 들기름을 넣고 볶아주세요."", ""4. 파프리카를 넣어 준 후 들깨가루, 물을 넣고 볶다가 국간장을 넣어 간을 맞춰주세요."", ""5. 접시에 담아 송송썬 쪽파를 솔솔 뿌려주면 느타리버섯 들깨볶음 완성이에요~""]","["""", """", """", """", """"]"
6958259,중멸치고추장볶음,6.0,밑반찬,30.0,하,해물류,"{'중멸치': '100g', '호두': '50g', '설탕': '1숟가락', '고춧가루': '1숟가락', '다진마늘': '1숟가락', '고추장': '듬뿍 2숟가락', '맛술': '3숟가락', '물엿': '1숟가락', '식용유': '3숟가락', '올리고당': '1숟가락', '참기름': '1숟가락', '통깨': ''}","[""1. 중멸치는 국그릇으로 소복하게 100g정도 덜어내서 대가리와 내장을 떼어낸 후 반으로 갈라주고 기호에 따라 호두나 견과류 50g을 준비합니다."", ""2. 비린내와 잡내를 날리기 위해 중약불로 달군 마른 팬에 멸치를 넣고 볶아주세요 중약불"", ""3. 타닥타닥 볶아지는 소리가 나고 만졌을 때 수분감이 느껴지지 않으면 체에 덜어놓고"", ""4. 이어서 호두도 2분 정도 볶아주세요."", ""5. 볶은 멸치와 호두는 체에 올려 탁탁 쳐서 가루를 털어내야 깔끔한 반찬을 만들 수 있어요 :)"", ""6. 이제 팬을 헹구고 물기를 닦은 다음 설탕 1, 고춧가루 1, 다진마늘 1 식용유 3, 맛술 3, 고추장 봉긋하게 2큰술 물엿 1큰술을 넣어 고루 섞어줍니다."", ""7. 양념이 고루 섞어졌으면 약불을 켜고 계속 저어가며 볶다가 볶음양념이 중앙까지 바글바글 끓어오르면 멸치와 호두를 넣고 고루 섞듯이 볶아줍니다."", ""8. 양념과 재료가 고루 섞이면 불을 끄고 올리고당 1, 참기름 1을 넣어 윤기와 단맛을 더해주고 통깨 뿌리링 해서 마무리 해주세요 :) 모자라는 간은 간장으로 조절하시고 펼쳐서 식힌 후에 담아주면 서로 들러붙지 않아요~"", ""9. 은근히 맛내기 어려운 고추장멸치볶음~ 이대로 한번 만들어 보세요 짜지 않고 달지 않아서 밥이 술술 들어간답니다 :)"", ""10. 밥에 올려 와앙 먹고 눌은밥이랑 후룩 먹고 길쭉하게 썬 풋고추랑 같이 김밥 돌돌 말아도 정말정말 맛있어요""]","["""", ""중약불"", """", """", """", """", """", ""모자라는 간은 간장으로 조절하시고 펼쳐서 식힌 후에 담아주면 서로 들러붙지 않아요~"", """", """"]"
6838117,청경채볶음,2.0,밑반찬,10.0,하,해물류,"{'느타리버섯': '3송이', '청경채': '2송이', '양파': '1/4개', '당근': '1/3개', '청양고추': '3개', '홍': '고추 1개', '굴소스': '1큰술', '들기름': '1큰술', '간장': '1큰술', '깨': ''}","[""1. 청양고추와 홍고추는 어슷썰고 양파 1/4개는 채썰고 당근 1/3개도 채썰어주세요 느타리버섯은 밑둥을 잘라 쪽쪽 찢어 물에 살짝 헹구고 청경채도 밑둥자르고 큰 잎은 먹기좋은 크기로 잘라주세요"", ""2. 팬에 느타리버섯, 채썬양파와 채썬당근, 홍고추, 청양고추를 넣고 굴소스 1큰술, 간장 1큰술, 들기름 1큰술, 깨를 넣고 볶아주세요"", ""3. 볶다보면 양파가 살짝 투명해질거예요"", ""4. 그때 청경채를 넣어주세요"", ""5. 살짝만 볶아주세요 청경채는 금방 숨이 죽거든요 아삭한 식감을 위해 청경채는 마지막에 넣고 살짝만 볶아주심 되요!!""]","["""", """", """", """", """"]"
6885373,간장두부조림,2.0,밑반찬,15.0,하,콩/견과류,"{'두부': '1모', '대파': '1대', '식용유': '약간', '간장': '4큰술', '물': '2큰술', '미림': '1큰술', '다진마늘': '1큰술', '설탕': '1.5큰술', '참기름': '1큰술', '후추': '약간', '통깨': '약간', '소금': '약간', '트레이': '', '도마': '', '조리용나이프': '', '소스볼': '', '요리스푼': '', '플레이팅접시': ''}","[""1. 양념장만 잘 만들어도 맛있게 완성되는 간장두부조림 만드는방법 알려드릴께요 :)"", ""2. 양념장에 같이 넣어줄 대파는 먹기좋은 크기로 미리 잘라서 준비해주시고요"", ""3. 두부도 먹기좋은 크기로 잘라 키친타월이나 면보를 이용해 물기를 살짝 제거해준뒤 소금과 후춧가루를 조금씩 뿌려서 5분~10분 정도 재워주세요"", ""4. 두부 재워두는 동안 분량의 양념대로 한곳에 모아 준비해주시고요 간장 4큰술, 설탕 1큰술반, 미림 1큰술, 물 2큰술, 다진마늘 1큰술, 참기름 1큰술, 후추 약간, 통깨 약간"", ""5. 양념장을 한번 섞어준뒤에 잘라둔 대파도 모두 넣어서 같이 섞어서 준비해주세요 대파는 저처럼 요렇게 한번에 넣어주셔도 되고 두부 조릴때 두부위에 얹어서 조리하셔도 좋아요"", ""6. 팬에 식용유를 적당히 둘러주시고 두부를 중불로 노릇노릇하게 익혀주세요"", ""7. 노릇노릇해지기 시작하면 약불로 줄여주시고요"", ""8. 미리 만들어둔 양념장을 두부위에 골고루 얹어주세요 ~"", ""9. 이렇게 양념을 뿌려주신뒤에 양념이 잘 베이도록 수저로 조금씩 떠얹어가며 약불로 졸여주시면 된답니다 ~"", ""10. 요렇게 국물이 남아있지 않을정도로 졸여지면 간단한 간장 두부조림 완성이랍니다 :)"", ""11. 물을 조금넣어줘서 많이 짭짤하지 않고 아이들이 먹기 딱 좋게 만들어낸 간장 두부조림 ~ 마땅한 밑반찬 없을때 손쉽게 만들수 있어서 정말 간편한 밑반찬중 하나가 아닐까 싶어요 :)""]","["""", """", """", """", """", """", """", """", """", """", """"]"
5104283,새송이어묵볶음,2.0,밑반찬,15.0,하,버섯류,"{'새송이버섯': '', '양파': '', '어묵': '', '부추': '', '양조간장': '1작은술', '후춧가루': '약간', '참기름': '1작은술', '맛술': '1작은술', '올리고당': '1작은술', '다진마늘': '1/2작은술'}","[""1. 우선 새송이 버섯은 사진처럼 2등분해줍니다."", ""2. 그리고나서 잘게 썰어주세요. 어묵이나 양파도 마찬가지랍니다. 그리고 초록색이 아쉬워 부추도 살포시 썰어주었어요."", ""3. 분량의 양념을 섞어 주세요."", ""4. 달궈진 팬에 기름을 두른 후 양파와 어묵을 먼저 넣은 후 달달 볶아주세요. 물론 양파에서 수분이 나오는 걸 방지하기 위해 센불에서 후다닥 볶아주는 것이 좋아요."", ""5. 그 후 양파가 어느정도 투명해지고 나면 새송이버섯을 넣고 볶아줍니다. 이 때는 센불보다는 중불로 조절한 후에 볶아주는 것이 좋아요."", ""6. 먼저 만들어두었던 볶음용 간장양념을 넣고 골고루 섞듯이 볶아주세요."", ""7. 마지막으로 불을 끈 후 남은 부추를 넣고 남은 열로 익혀줍니다.""]","["""", """", """", """", """", """", """"]"
6909645,마늘쫑고추장무침,6.0,밑반찬,15.0,하,기타,"{'마늘쫑': '1단', '고춧가루': '3큰술', '고추장': '3큰술', '간장': '1.5큰술', '소금': '1큰술', '설탕': '1큰술', '올리고당': '2큰술', '다진마늘': '0.5큰술', '통깨': '톡톡', '참기름': '1큰술'}","[""1. 마늘쫑은 가늘고 긴 줄기만 사용 사진처럼 먹을 수 있는 부분을 정리해서 잘라 주고 잎 부분은 과감하게 버린다"", ""2. 적당한 크기로 잘라서"", ""3. 물에 헹구어준다"", ""4. 끓는 물에 소금 한 큰 술 넣고 마늘쫑을 데쳐준다 마늘쫑을 끓이기 보다 데친다고 보는 게 맞다 1분 정도 데쳐주어야 무침을 했을 때 식감이 아삭하다"", ""5. 딱 1분을 데쳐준 뒤 빠르게 찬물로 열기를 빼준다"", ""6. 마늘쫑을 잡고 휘어 보니 부러지지 않고 탄력이 딱 좋다 살짝 씹어 보았다 아삭아삭~^^"", ""7. 양념장 만들기"", ""8. 고춧가루, 고추장, 간장,소금 설탕과 올리고당, 다진마늘, 통깨를 넣고 양념장을 만들어준다"", ""9. 고추장 양념에 잘 무쳐주고 마지막에 참기름 한 바퀴 둘러주면 마늘쫑 고추장무침 끝~!"", ""10. 한 개 집어 맛을 보니 양념 맛에 한 번 놀라고 아삭 아삭한 식감이 정말 좋아~^^""]","["""", """", """", """", """", """", """", """", """", """"]"
